Date_time,us,LReactor,C_g,C_Eff,C_CD,T_CD,C_D_g,C_D_Eff,C_PAR
26/10/2021 03:23:16,0,1,-5.03092e-05,-0.00752128,-0.00344736,0,0.153551,0.562792,25.6
26/10/2021 04:28:29,0,1,-1.73555e-08,4.54288e-06,0.00314662,0,0.186521,0.632393,25.6
26/10/2021 05:33:42,0,1,-3.75387e-07,-9.24395e-05,0.00215978,0,0.181586,0.572583,25.6
26/10/2021 06:38:55,0,1,1.18153e-06,0.000883037,0.00601324,0,0.200854,0.592016,25.6
26/10/2021 07:44:08,0,1,-2.79939e-08,0,0.00708557,0,0.206215,0.5952,0
26/10/2021 08:49:21,0,1,-1.82682e-08,0,0.00830224,0,0.212299,0.612759,0
26/10/2021 09:54:34,0,1,-5.26874e-05,0,0.00754053,0,0.20849,0.601766,0
26/10/2021 10:59:47,0,1,-7.34182e-06,0,0.0113986,0,0.22778,0.657443,0
26/10/2021 12:05:00,0,1,-0.0016557,-0.115379,0.00784495,0,-0.0177681,0,25.6
26/10/2021 13:10:13,0,1,7.13606e-06,0.00428608,0.0131677,0,0.00884567,0.200097,25.6
26/10/2021 14:15:26,0,1,0.0463567,3.39673,0.0191739,0,0.0388765,0.585752,25.6
26/10/2021 15:20:39,0,1.50896,-0.459165,-10.5982,0.0045348,0,-0.0229795,-0.259642,25.6
26/10/2021 16:25:52,0,1.85216,0.141545,7.52941,-0.0173794,0,-0.218154,-1.97126,25.6
26/10/2021 17:31:05,0,1.85216,0.0309724,0.501837,-0.0187476,0,-0.23061,-1.73612,25.6
26/10/2021 18:36:18,0,1.85216,-5.19385e-10,-2.07351e-07,-0.0163047,0,-0.207987,-1.34216,25.6
26/10/2021 19:41:31,0,1.85216,1.25303e-05,0.00682486,-0.0127393,0,-0.174968,-0.987805,25.6
26/10/2021 20:46:44,0,1.85216,-3.86995e-08,-5.15596e-06,-0.012917,0,-0.176615,-0.886343,25.6
26/10/2021 21:51:57,0,1.85216,-1.34857e-06,-0.000136337,-0.0106285,0,-0.155421,-0.701909,25.6
26/10/2021 22:57:10,0,1.85216,-3.41244e-08,-6.39519e-06,-0.00842667,0,-0.13503,-0.554339,25.6
27/10/2021 00:02:23,0,1.85216,-6.75882e-15,4.38277e-11,-0.0059725,0,-0.112303,-0.422631,25.6
27/10/2021 01:07:36,0,1.85216,0.000640196,0.195074,-0.00369764,0,-0.091236,-0.316949,25.6
27/10/2021 02:12:49,0,1.85216,0.0026206,0.636315,-0.00168661,0,-0.0726122,-0.234239,25.6
27/10/2021 03:18:02,0,1.85216,0.00354742,0.773261,0.000360216,0,-0.0536569,-0.161528,25.6
27/10/2021 04:23:15,0,1.85216,0.0145222,1.747,0.00261832,0,-0.0327451,-0.0924173,25.6
27/10/2021 05:28:28,0,1.85216,0.0235417,2.4075,0.00479509,0,-0.0125865,-0.0334344,25.6
27/10/2021 06:33:41,0,1.85216,0.0270565,2.46445,0.00687211,0,0.00664832,0.0166774,25.6
27/10/2021 07:38:54,0,1.85216,6.02809e-07,0,0.00798031,0,0.0169111,0.0414901,0
27/10/2021 08:44:07,0,2.37133,-0.576928,0,0.000326559,0,-0.0534294,-0.131085,0
27/10/2021 09:49:20,0,2.71413,-0.20186,0,-0.0123989,0,-0.225364,-0.552912,0
27/10/2021 10:54:33,0,2.71413,-7.97601e-10,0,-0.0149701,0,-0.260147,-0.63825,0
27/10/2021 11:59:46,0,2.71413,0.00111488,0.264739,-0.0134892,0,0.0200973,0,25.6
27/10/2021 13:04:59,0,2.71413,3.55119e-06,0.00247872,-0.0119778,0,0.0406079,0.957175,25.6
27/10/2021 14:10:12,0,2.71413,6.42731e-08,6.78559e-05,-0.00956429,0,0.0733606,1.13582,25.6
27/10/2021 15:15:25,0,2.71413,0.00088265,0.00206471,-0.00956429,0,0.0733606,0.84564,25.6
27/10/2021 16:20:38,0,2.71413,0.0116242,1.63092,-0.0064276,0,0.115927,1.06467,25.6
27/10/2021 17:25:51,0,2.71413,0.00258517,0.583552,-0.00500627,0,0.135216,1.0318,25.6
27/10/2021 18:31:04,0,2.71413,8.25238e-05,0.0372798,-0.00343822,0,0.156495,1.02162,25.6
27/10/2021 19:36:17,0,2.71413,-1.46458e-07,-1.68235e-06,-0.00126061,0,0.186047,1.06102,25.6
27/10/2021 20:41:30,0,2.71413,3.12554e-05,0.0170239,0.000275387,0,0.206891,1.0475,25.6
27/10/2021 21:46:43,0,2.71413,0.0833136,4.47466,0.00255445,0,0.23782,1.08275,25.6
27/10/2021 22:51:56,0,2.71413,1.52971e-05,0.00898262,0.00400777,0,0.257542,1.06507,25.6
27/10/2021 23:57:09,0,2.71413,0.0091956,1.47993,0.00626881,0,0.288226,1.09201,25.6
28/10/2021 01:02:22,0,2.71413,0.0469054,0.459856,0.00766533,0,0.307178,1.07366,25.6
28/10/2021 02:07:35,0,2.71413,0.000101551,0.0387094,0.0109149,0,0.351277,1.13963,25.6
28/10/2021 03:12:48,0,2.71413,0.040941,2.51436,0.0117078,0,0.362037,1.09585,25.6
28/10/2021 04:18:01,0,2.71413,0.000263736,0.0914976,0.0140239,0,0.393467,1.11602,25.6
28/10/2021 05:23:14,0,2.71413,0.0687852,4.1614,0.0163919,0,0.425603,1.13585,25.6
28/10/2021 06:28:27,0,2.71413,0.00172348,0.0135149,0.0176184,0,0.442247,1.11436,25.6
28/10/2021 07:33:40,0,2.71413,-3.35999e-07,0,0.019045,0,0.461607,1.13252,0
28/10/2021 08:38:53,0,2.71413,-7.13285e-10,0,0.0189644,0,0.460514,1.12983,0
28/10/2021 09:44:06,0,2.66535,-0.0556836,0,0.0160868,0,0.452682,1.11062,0
28/10/2021 10:49:19,0,3.45907,-0.112302,0,-0.000144131,0,0.235714,0.578305,0
28/10/2021 11:54:32,0,3.45907,0.000618177,0.164802,-0.000435666,0,0.017683,0,25.6
28/10/2021 12:59:45,0,3.45907,0.0254215,1.8383,0.000775126,0,0.038624,0.949699,25.6
28/10/2021 14:04:58,0,5.5,0.0290242,0.0760994,0.00114185,0,0.0566188,0.84318,46.54
28/10/2021 15:10:11,0,5.5,0.0323761,1.10365,0.00393288,0,0.133372,1.24137,46.54
28/10/2021 16:15:24,0,5.5,0.0204,0.956982,0.00629847,0,0.198426,1.34364,46.54
28/10/2021 17:20:37,0,5.5,0.074936,1.25016,0.00872778,0,0.265232,1.41103,46.54
28/10/2021 18:25:50,0,5.5,0.00499775,0.403692,0.0107182,0,0.319969,1.40176,46.54
28/10/2021 19:31:03,0,5.5,0.00401498,0.393242,0.0131123,0,0.385806,1.43687,46.54
28/10/2021 20:36:16,0,5.5,0.0437665,2.15632,0.0153704,0,0.447904,1.45048,46.54
28/10/2021 21:41:29,0,5.5,0.0216298,1.34457,0.0177642,0,0.513734,1.47187,46.54
28/10/2021 22:46:42,0,5.5,0.0175722,1.00531,0.020124,0,0.578629,1.48623,46.54
28/10/2021 23:51:55,0,5.5,0.0121979,0.258144,0.0225472,0,0.645265,1.50195,46.54
29/10/2021 00:57:08,0,5.5,0.0714706,1.3175,0.0248787,0,0.709383,1.50978,46.54
29/10/2021 02:02:21,0,5.5,0.0243326,1.00469,0.0276253,0,0.784914,1.5386,46.54
29/10/2021 03:07:34,0,5.5,0.0645268,2.2588,0.0299276,0,0.848226,1.54114,46.54
29/10/2021 04:12:47,0,5.5,0.00780156,0.534759,0.0323171,0,0.913939,1.54739,46.54
29/10/2021 05:18:00,0,5.5,0.000801527,0.102018,0.0346196,0,0.977258,1.54881,46.54
29/10/2021 06:23:13,0,5.5,0.0421513,1.09808,0.0370453,0,1.04396,1.55534,46.54
29/10/2021 07:28:26,0,5.5,-3.33951e-07,0,0.0386466,0,1.088,1.5678,0
29/10/2021 08:33:39,0,5.5,-9.61493e-10,0,0.038587,0,1.08636,1.56544,0
29/10/2021 09:38:52,0,5.5,-1.63567e-07,0,0.038506,0,1.08413,1.56223,0
29/10/2021 10:44:05,0,5.5,-6.80451e-06,0,0.0383217,0,1.07907,1.55492,0
29/10/2021 11:49:18,0,6.64692,0.0124237,0.624634,0.0271911,0,-0.126174,-4.15019,46.54
29/10/2021 12:54:31,0,6.64692,0.00312613,0.0560526,0.0281251,0,-0.0951313,-1.34571,46.54
29/10/2021 13:59:44,0,6.64692,-0.0154668,0.157786,0.0295636,0,-0.047432,-0.427572,46.54
29/10/2021 15:04:57,0,6.64692,-0.10187,-1.68066,0.0287009,0,-0.0761037,-0.503246,46.54
29/10/2021 16:10:10,0,6.64692,-0.13923,-5.46507,0.026773,0,-0.140174,-0.731911,46.54
29/10/2021 17:15:23,0,6.64692,0.0466566,-0.346006,0.0275276,0,-0.114991,-0.49617,46.54
29/10/2021 18:20:36,0,6.64692,-0.0285177,0.204409,0.0270024,0,-0.132444,-0.486838,46.54
29/10/2021 19:25:49,0,6.64692,0.0325736,0.917993,0.0269659,0,-0.13366,-0.428001,46.54
29/10/2021 20:31:02,0,6.64692,-0.0400468,-1.24586,0.0267585,0,-0.140552,-0.39864,46.54
29/10/2021 21:36:15,0,6.64692,0.0259229,1.77801,0.0263139,0,-0.155433,-0.395635,46.54
29/10/2021 22:41:28,0,6.64692,-0.108902,-4.78096,0.0256989,0,-0.175872,-0.406066,46.54
29/10/2021 23:46:41,0,6.64692,-0.057976,-2.38022,0.0253585,0,-0.187081,-0.395184,46.54
30/10/2021 00:51:54,0,6.64692,-0.00676596,0.273868,0.025687,0,-0.176163,-0.342968,46.54
30/10/2021 01:57:07,0,6.64692,-0.0236887,0.162702,0.0256584,0,-0.177111,-0.319763,46.54
30/10/2021 03:02:20,0,6.64692,-0.0378856,0.430921,0.0260436,0,-0.164419,-0.276695,46.54
30/10/2021 04:07:33,0,6.64692,-0.0127175,-0.985006,0.0252333,0,-0.191452,-0.301754,46.54
30/10/2021 05:12:46,0,6.64692,-0.0245045,-0.166976,0.0249889,0,-0.199362,-0.29548,46.54
30/10/2021 06:17:59,0,6.64692,-0.00713958,-2.2976,0.0260581,0,-0.163829,-0.229149,46.54
30/10/2021 07:23:12,0,6.64692,-0.053411,0,0.0249374,0,-0.201073,-0.271357,0
30/10/2021 08:28:25,0,6.64692,-0.0142632,0,0.0227628,0,-0.273458,-0.369043,0
30/10/2021 09:33:38,0,6.64692,-0.0242918,0,0.0192564,0,-0.389881,-0.526161,0
30/10/2021 10:38:51,0,6.64692,-0.0899275,0,0.0167591,0,-0.472988,-0.638318,0
30/10/2021 11:44:04,0,6.64692,-0.220911,-3.26449,0.0159064,0,0.0344411,1.26799,46.54
30/10/2021 12:49:17,0,6.64692,0.114834,3.80699,0.0164466,0,0.0525079,0.778538,46.54
30/10/2021 13:54:30,0,6.64692,0.096687,2.13621,0.0166399,0,0.0589292,0.546985,46.54
30/10/2021 14:59:43,0,6.64692,-0.0267536,0.150974,0.0174821,0,0.0869198,0.587393,46.54
30/10/2021 16:04:56,0,6.64692,-0.0351512,0.090603,0.0181688,0,0.109528,0.581765,46.54
30/10/2021 17:10:09,0,6.64692,-0.0248036,-0.414743,0.0185117,0,0.121138,0.530128,46.54
30/10/2021 18:15:22,0,6.64692,-0.104098,-1.56021,0.0180883,0,0.107066,0.398312,46.54
30/10/2021 19:20:35,0,6.64692,-0.133587,-5.64681,0.0182932,0,0.113877,0.368426,46.54
30/10/2021 20:25:48,0,6.64692,0.0612685,1.9806,0.0200016,0,0.170656,0.488532,46.54
30/10/2021 21:31:01,0,6.64692,0.0137209,-0.458545,0.0200883,0,0.173432,0.445136,46.54
30/10/2021 22:36:14,0,6.64692,0.0609938,1.99443,0.0209367,0,0.201734,0.469308,46.54
30/10/2021 23:41:27,0,6.64692,-0.0810228,-1.1382,0.0223395,0,0.248354,0.528249,46.54
31/10/2021 00:46:40,0,6.64692,-0.2232,-3.39504,0.0224086,0,0.250543,0.49084,46.54
31/10/2021 01:51:53,0,6.64692,-0.159618,-6.13939,0.0224082,0,0.250638,0.455147,46.54
31/10/2021 02:57:06,0,6.64692,0.0306408,0.866491,0.0240707,0,0.305891,0.517655,46.54
31/10/2021 03:02:19,0,6.64692,-0.0144371,0.78345,0.025081,0,0.339467,0.537851,46.54
31/10/2021 04:07:32,0,6.64692,-0.0372221,0.464236,0.0262966,0,0.379761,0.565541,46.54
31/10/2021 05:12:45,0,6.64692,-0.0233659,-0.440454,0.0270341,0,0.404378,0.568154,46.54
31/10/2021 06:17:58,0,6.64692,-0.0908555,0.203984,0.0273535,0,0.414885,0.551686,46.54
31/10/2021 07:23:11,0,6.64692,-0.350683,0,0.0265942,0,0.389649,0.500869,0
31/10/2021 08:28:24,0,6.64692,0.00949029,0,0.0235992,0,0.290221,0.37306,0
31/10/2021 09:33:37,0,6.64692,-0.0105029,0,0.019713,0,0.160963,0.206907,0
31/10/2021 10:38:50,0,6.64692,-0.035369,0,0.0174464,0,0.0857351,0.110207,0
31/10/2021 11:44:03,0,6.64692,-0.0462649,-1.04385,0.0170556,0,0.03073,1.13144,46.54
31/10/2021 12:49:16,0,6.64692,0.0227405,-0.115683,0.0182308,0,0.0695775,1.0315,46.54
31/10/2021 13:54:29,0,6.64692,0.084425,0.521287,0.0193727,0,0.107739,1.00044,46.54
31/10/2021 14:59:42,0,6.64692,0.00294501,1.24338,0.0204357,0,0.143067,0.966774,46.54
31/10/2021 16:04:55,0,6.64692,0.0825128,2.13487,0.022446,0,0.209877,1.11474,46.54
31/10/2021 17:10:08,0,6.64692,-0.0271107,-0.268707,0.0225635,0,0.213781,0.935524,46.54
31/10/2021 18:15:21,0,6.64692,-0.0284343,-0.977517,0.0246602,0,0.283465,1.05454,46.54
31/10/2021 19:20:34,0,6.64692,0.0838922,1.34189,0.0252246,0,0.302119,0.977591,46.54
31/10/2021 20:25:47,0,6.64692,0.13241,2.26029,0.0262221,0,0.335268,0.959726,46.54
31/10/2021 21:31:00,0,6.64692,-0.00889638,-0.583954,0.0282164,0,0.401655,1.03089,46.54
31/10/2021 22:36:13,0,6.64692,0.0938093,2.46083,0.0288025,0,0.421134,0.979702,46.54
31/10/2021 23:41:26,0,6.64692,-0.0215857,-0.19475,0.0306492,0,0.482509,1.02628,46.54
01/11/2021 00:46:39,0,6.64692,-0.0722276,-0.606211,0.0319996,0,0.527387,1.0333,46.54
01/11/2021 01:51:52,0,6.64692,-0.0302631,-1.10415,0.0330693,0,0.562938,1.02225,46.54
01/11/2021 02:57:05,0,6.64692,0.120781,1.47022,0.033828,0,0.588048,0.995181,46.54
01/11/2021 04:02:18,0,6.64692,-0.0194416,-1.72926,0.0354458,0,0.641922,1.01717,46.54
01/11/2021 05:07:31,0,6.64692,0.000804547,0.356813,0.0372319,0,0.70128,1.04446,46.54
01/11/2021 06:12:44,0,6.64692,0.112875,1.86652,0.0380337,0,0.727822,1.0227,46.54
01/11/2021 07:17:57,0,6.64692,-0.0294703,0,0.0382731,0,0.735886,0.993229,0
01/11/2021 08:23:10,0,6.64692,-0.0722122,0,0.0353691,0,0.63937,0.862961,0
01/11/2021 09:28:23,0,6.64692,-0.1961,0,0.0321051,0,0.530781,0.716398,0
01/11/2021 10:33:36,0,6.64692,-0.252971,0,0.0278751,0,0.390201,0.526656,0
01/11/2021 11:38:49,0,6.64692,0.150597,0.0429985,0.0280703,0,0.0575751,1.88681,59.37
01/11/2021 12:44:02,0,6.64692,0.131665,2.47681,0.0316919,0,0.177937,2.1723,59.37
01/11/2021 13:49:15,0,6.64692,-0.0655451,-0.268961,0.0342498,0,0.262948,1.97246,59.37
